1,9.54051972222222,3.95375,3.9508357,3.95086932,3.95085251,69.1278495318557,95.5760813107262,75.7786999769724,153.30520580111,71.6869229882853,114.231634225082,67.2543822697894,92.563471915272,146.500094778895,68.5242909044536,113.687104502632,74.2991233365795,137.385228986251,81.6759573508833,119.674295053173,74.9422845803395,67.4727094117107,156.535965371658,76.5039927364707,133.583238818289,76.3230219886969,145.218304352055,78.0501349507787,89.6313918512306,195.827687193287,75.1916206599852,131.041775250076,74.3234104325316,163.825274538446,75.6871232676068,129.141821755415,94.5515201995029,73.2120081444431,151.36094394886,61.4752728282538,139.317203765045,85.9260707362902,155.053444568741,83.539234455559,107.467949734488,162.830591786956,75.1636221830808,182.726929696352,66.5015253866806,85.9498611256821,72.1606168994976,119.120803020827,77.5788262416203,74.613621622931,132.693033772464,73.1066878982413,119.513179613144,67.9856203644336,125.307882329393,73.0836491669604,49.4103334426705,121.724644488368,76.1657602765078,159.399668085184,75.7896009985358,114.140576710597,82.0772218857403,37.9069902973002,75.4051849417563
1,9.56174722222222,3.955,3.95212483,3.95215583,3.95214033,71.6088649440658,92.7483070883812,78.5074822590697,149.488074943041,74.1487359951359,109.517365070851,69.516720579233,90.6486184591404,142.382155743036,71.2882071099001,111.627494247601,77.0319555693737,134.08305596839,84.5605447041709,115.357663681449,77.4267083989051,70.0362860505951,152.410276259917,79.3498891546805,128.664705306486,79.1034454036478,140.209354160275,80.7808320673807,86.6751338493109,194.402911954042,78.0696059867133,126.482049472197,77.0631077702032,161.245432914224,78.3768709413167,124.004183850996,97.8585270804975,76.0593430821873,146.163603190624,64.1094575314742,135.284837777672,85.2883459070661,154.213090370959,87.0164536637202,103.031195280228,159.487414696335,78.0233938052094,180.133586667063,69.2699945226264,85.3267380772823,74.9923735922395,115.388456112723,80.1868896814064,77.5315678511496,130.367043703965,76.0412967957502,114.28074903679,70.6629033971062,120.841434907519,75.6392673004368,46.3894359645278,117.81812918353,78.8212220148834,153.711807179862,78.6773047179096,109.308041886699,84.9951390714809,35.67623002951,77.5505915284374
1,9.58297416666667,3.9575,3.95457411,3.95460892,3.954591515,76.5824552603027,92.2520236133799,83.9899117807045,149.472568701938,79.0953868394732,108.78501454801,74.0643262318419,91.1103657947289,141.325014925135,76.5300536526934,111.523546209704,82.4114805535665,133.829197155452,90.3164873839454,115.112912070389,82.5237257042266,75.0614954015732,151.664819416264,84.9552147177166,127.255276886048,84.6676956402799,139.232423870216,86.1589073674576,87.1990830888458,195.799904590003,83.5603813999166,126.014085364826,82.44461063164,161.435364238979,83.7636129714083,123.756991973145,104.394851628497,81.344824081217,144.893339943313,68.8519203706272,134.72747999554,87.9235756947442,155.370312052471,93.4662165737048,102.247804885116,160.084407849455,83.5163572098585,180.711008643447,74.314169893422,87.9666878934428,80.3270936948922,115.761773712489,85.2571672316811,82.9040727672455,130.961519097764,81.5285778888634,112.977303049311,75.5510155721946,120.782954797874,80.5534000688287,46.2388772397811,118.105658426487,84.1145610964023,151.648672763042,84.0702427548902,109.197036960891,90.604212318285,35.6842951977002,82.0554423857494
1,9.60384,3.96,3.95704722,3.9570837,3.95706546,81.6789702010501,91.8715253791552,89.5176833129752,149.749280611223,84.0934184507975,108.306287680759,78.757122973094,91.8232247547498,140.370679766879,81.8442841059909,111.479841627875,87.8490803603071,133.66777014421,96.1490593527208,115.143126920466,87.6195773737806,80.247281499224,151.326356516639,90.6316779017328,126.089656269091,90.3063787174839,138.471497527202,91.6166096618677,88.0160878286726,197.058471043691,89.0703105111171,125.691737692414,87.8756823951332,161.662139893938,89.192900384558,123.965824245538,111.127362987522,86.8801204046831,143.828175196185,73.6649221254302,134.418026044567,90.7392471023941,156.356310569945,100.194864706013,101.736876814762,160.5238746857,89.1237769748113,181.615116166776,79.4778786372668,90.7733076946851,85.8962569797574,116.375698509066,90.3929799238409,88.5085537672043,131.715895040601,87.1665956903034,111.977462261256,80.5250907855187,121.161218458578,85.5575586652291,46.2851238125109,118.998624312037,89.4581064784958,150.043057701025,89.5784505455371,109.320305730865,96.3668325984203,35.7126038018521,86.6307820244318
1,9.62469611111111,3.96125,3.95827556,3.95830941,3.958292485,84.1446976082889,89.0231209317611,91.9480208849161,145.883431719144,86.3290783259177,103.586740041277,81.0118166343131,89.6051324873139,136.088148883953,84.462825783945,109.101309054152,90.3326140785866,130.402065077399,98.871700737263,110.821323935434,89.8535878636957,82.8108115779001,147.243902232517,93.3101692372389,121.095038331488,92.9238199471238,133.395859199315,94.1739331084805,85.2560273622813,195.090866709893,91.653565054339,120.986060190756,90.3559095886747,158.761920239693,91.7311337126771,119.287008130228,114.456410832198,89.5666720632262,138.490320551328,76.161757405442,130.209955301122,90.0059981713864,154.683696251091,104.008695731958,97.2530927932681,157.488899515659,91.8593823534487,178.902364013534,82.2221689296051,90.0425610307314,88.8641141483958,112.439412592087,92.7670799787778,91.3890558311093,128.953557285098,90.0958785537791,106.630487263529,83.0341194867379,116.875576182495,88.003505885109,42.9504932273735,115.920277043931,91.8312441931424,144.187086430505,92.3252486614959,104.104822902946,99.2920367406191,32.9892472837533,88.6128435126771
1,9.64555638888889,3.96375,3.96069312,3.96072841,3.960710765,89.3084662181402,88.698821688809,97.4308045198765,146.159994539578,91.4249231352023,103.396088684689,85.8812833648703,90.170975538278,135.289018071732,89.8315308856441,109.06652367242,95.759008398497,130.399758819668,104.835891610397,111.115276030467,94.9606021403898,88.1877426509293,146.997860803374,99.023110443963,120.332178246979,98.6871826425779,133.002933086156,99.7470997600967,86.2269861381017,196.250823203243,97.0879535372986,120.907109181836,95.7899963036957,158.876016515633,97.2557561335374,119.663925109992,121.554116932398,94.8267081031787,137.469389356909,80.8420343460032,129.79384146224,92.5730218771632,154.955282361839,111.215419764785,96.5352718836094,157.547457279277,97.3189746980112,179.442761721392,87.3986894530314,92.6013033030403,94.7149469506327,112.081136759638,97.7745094681391,97.1017770530204,129.293779641731,95.8264528094166,105.626603884457,87.8798683789252,116.945232660039,93.0395853793093,42.9635607839471,116.646126991549,96.9998978877059,142.419368236225,97.8237900851176,103.670964613328,105.124773376689,32.9016611555011,93.1432991371156
1,9.66678944444445,3.96625,3.96313047,3.96316338,3.963146925,94.4839339513747,88.2187736894613,102.892347257191,146.508181044877,96.4972016420972,103.239824090869,90.7445710155467,90.7990392128396,134.528348963311,95.1578674174604,109.017607951424,101.146263308251,130.416389946071,110.75876334745,111.358086282036,100.030389068701,93.5858887577637,146.721212615223,104.687899246983,119.481476418567,104.402573471698,132.558240297323,105.278154825045,86.9744867766917,197.633337030915,102.509924627181,120.798498623985,101.166425904333,159.009151717676,102.830553449362,119.799620110812,128.858690802282,100.225083759688,136.707539970437,85.5816319077968,129.544809410943,95.4421547293839,154.422563153807,119.033755905692,95.9124790978702,158.287995722436,102.957581641022,180.338979532715,92.75939424551,95.470356719986,101.035832046304,111.614750853049,102.888946532351,103.212941040821,129.767779932417,101.848911837725,104.922845308528,92.8710522187608,116.96153945959,98.3447999519196,43.2185622182245,117.175901841385,102.303106687457,141.233497181134,103.372548147178,103.369363034387,111.332686835823,32.9568560236863,97.8985195319526
1,9.68801305555556,3.96875,3.96439242,3.9656024,3.96499741,97.045286460419,85.1659793813282,105.380398499024,142.56149197527,98.9169006582228,98.6010896499978,93.3260495351689,88.5681949793779,130.032118682564,97.8686758673828,106.581522221109,103.658608330469,127.120297426853,113.671858227428,106.87947817745,102.332047186822,96.4163363956498,142.872611564848,107.402598074263,114.659462122512,107.164106402487,127.455389418163,108.009648970379,83.9230127590647,195.147867376008,105.158823457357,116.084553000112,103.699531410855,155.856120176002,105.565302809891,114.365889243874,132.952704409092,103.092379223339,131.239901980102,88.1049168886026,125.291937506691,94.7089337196558,152.655442179023,124.15026802479,90.9850503116192,155.533019902743,105.945178348223,177.438386344262,95.8538956986899,94.7587479768851,104.649530848817,106.530227966792,105.438024828054,106.993490618797,126.807003104158,105.468138197674,99.7850701869802,95.6038600875528,111.93923050224,101.350686948665,40.1390541206914,112.943378027898,104.772141883866,135.97768724686,106.478480190899,97.7332475879181,115.028266848656,30.3621600484991,100.19792742863
1,9.70924194444444,3.97,3.96687531,3.96690941,3.96689236,102.121092588493,84.5016773181983,110.776057251731,142.398935097841,104.020672850578,98.1853350817487,98.2453320592397,88.7406494139746,128.830558625204,103.060591247979,106.425427696313,109.033015394663,126.899104247873,119.632811004789,106.589577179509,107.402785068048,101.917807014552,142.351423929213,112.968303470881,113.567630574239,112.798529089239,126.683815339029,113.564860152308,83.9561321267051,195.332977547589,110.624525492738,115.71194503315,109.073851387308,155.733521516484,111.236761499355,113.685053325054,140.864382787258,108.615361109254,130.329879759476,92.9236865774071,124.950299222607,97.5738164327178,152.955879207681,133.147984549266,90.0273880231353,154.186891843973,111.9554581646,178.257086909001,101.575484632047,97.6174999895105,111.64450591475,105.740294866809,110.846903833922,113.994839127348,126.977384367824,112.33252263248,99.0903172491706,100.951390553616,111.443324501208,107.386695259641,40.4129230665623,112.595082450417,110.273255487024,134.547384818642,112.844895545161,97.2452025079734,122.270861603832,30.4804866690567,105.419743874722
1,9.73047777777778,3.9725,3.9692874,3.9693172,3.9693023,107.111518768155,83.841247523714,116.136043588326,142.058025929545,109.098777617601,97.6715129470218,103.14375346121,88.5885029500308,127.52726691045,108.193540488795,106.242326896512,114.328789801101,126.515195561484,125.511675178698,106.202320561042,112.37442037804,107.351305236281,141.840893449632,118.380562159747,112.59344334203,118.317268985092,125.795932829703,119.056311037733,83.5883386435167,196.21927114129,116.034732910663,115.056465398667,114.362335146539,155.770057215676,116.932826342344,112.701593614711,149.08023487719,114.165071975824,129.279829537062,97.6078553727362,124.429166725468,100.33529954184,153.439399165176,142.484791534599,88.7689489504937,154.658902574243,118.14834538851,178.825761008232,107.250095138673,100.388186006152,119.045118100321,104.648075513748,116.345874487557,121.615636481976,127.117078123111,119.727378214175,98.2722185861039,106.397532125903,110.613213247647,113.854465366431,40.6418684225091,111.736237626317,115.914391178888,132.668528307385,119.567728378079,96.6368566125624,129.979845816435,30.6043788725503,110.954259292064
1,9.75171027777778,3.975,3.97053456,3.97177815,3.971156355,109.696595531143,80.7818936025142,118.87878133654,137.673558961734,111.740143199282,93.1548897682238,105.939279725754,85.7569926578412,122.957706921803,110.93435506253,103.809164096864,116.94212275439,123.043929732226,128.671211209944,101.666017898301,114.83865910201,110.360117022269,138.19044275744,121.081926675477,108.025352050443,121.086923238251,120.830789063668,121.96919178472,79.8607807072496,193.852768326618,118.861965980203,110.268238788663,116.985467254014,152.564475231811,120.106887791314,106.851793848786,154.606837009083,117.408240421877,124.043142125537,100.137001485219,120.272932988139,99.9201347322835,151.204460781764,152.768841656069,88.1682239601014,156.172395079091,125.106872893839,179.768813407733,113.083611345456,103.690757038593,127.307950814927,103.923989948086,122.503490543428,130.35244917103,127.539099761577,127.853722941746,97.9465694405074,112.412154448515,110.186963724159,121.037739584411,41.3460955515314,111.320137850804,122.087907695695,131.08334304622,127.276803354458,96.5737942182654,138.742507883689,31.1923559313296,117.20508280901
1,9.77258416666667,3.97625,3.97298527,3.97301626,3.973000765,114.700314235555,80.2034157402148,124.684940460161,137.11173913948,117.087821899408,92.679828298756,111.201532001936,85.4786326606109,121.61440561754,116.237617913611,103.592145268683,122.424683659133,122.598787897638,134.929396892099,101.246315419829,119.986286287686,116.123413716428,137.675955422908,126.608627358545,107.087322453771,126.710445412435,120.02651422973,127.730187937169,79.3248431660068,194.300793983007,124.696698149167,109.683498089165,122.477276329528,152.318569464313,126.400951350983,105.915911027414,164.307278754434,123.400754785193,123.078612642984,104.914771111374,119.819250220209,102.985265160137,150.622124803403,159.629765509519,82.6677875190977,152.703377723245,129.296032575117,176.211901122832,116.816316971181,103.042991293352,132.966211309593,98.2457694470435,126.167860720884,136.534067935037,124.184050434969,133.549077008357,92.7745797085876,116.323642463988,104.539007541433,126.194841728087,38.2348759843316,106.161217548519,125.230791180838,124.931760220423,132.414186287231,90.9452568414128,145.264755180103,28.6221889390339,120.926712614202
1,9.79382,3.97875,3.97543287,3.9754622,3.975447535,119.731430755288,79.3288360644315,130.616429692714,136.652491446133,122.604751375999,92.4508359720652,116.700011084259,85.2136963232307,120.341391348751,121.713909326361,103.548319357658,128.097278913227,122.293164628567,141.483190319279,101.067566022488,125.173882133523,122.093544874521,137.308368708141,131.965861737466,106.395908991442,132.397808869267,119.412580956045,133.586650353262,79.0473677998527,194.873271878426,130.800196814507,109.361850019395,128.15071814408,152.257704021659,132.952939339239,105.308314549577,174.622801299008,129.590433473439,122.351499513915,109.70574694839,119.536913631437,106.32111351024,150.661419723559,170.604142093892,81.8188165455205,152.396527706127,137.178712421321,177.022526724045,123.393010472848,106.374636656356,142.21822761143,97.5097652183279,133.389853172626,146.549933493607,124.445153317659,142.910229560864,92.471749957088,123.250830737019,103.984928936129,134.893191476946,38.8353033870728,105.515676207425,131.820089924096,123.176552336653,141.147673354138,90.906068057077,155.474270367908,29.0397712939418,127.794408620662
1,9.81468527777778,3.98125,3.97672153,3.97790885,3.97731519,122.244504674309,75.8651765200953,133.930521289185,131.904349742653,125.69133686872,88.0363187865089,120.317138590394,82.699855942769,115.718460861975,124.804579951749,101.075868960602,131.107745307572,118.816240446102,145.146825461705,96.5002174434382,127.720251067026,128.309705180384,137.256409561441,137.496450176334,105.683855349287,138.239241179903,118.745743684976,139.688780208757,78.9222789497829,195.297247326693,137.232457755816,109.02755205292,134.025292364223,152.10210689501,139.959779194558,104.804164600195,185.638173265702,136.128996331757,121.588427901677,114.583855597325,119.350758310492,110.12231652109,150.714748114665,182.056398741065,81.1044393660087,152.647134931456,145.799736779119,177.720680620367,130.562701911416,110.158808209552,151.643457492153,96.6822033680744,141.275725534874,157.012607188622,124.678302617146,152.956298131772,92.2044045142295,130.923454284987,103.425755958434,144.623166381618,39.4523389060895,105.00583645922,138.675523989298,121.437903660428,150.512662203132,90.8342420949086,166.716684609493,29.4950237806115,135.285234917159
1,9.83555527777778,3.9825,3.9791162,3.9791472,3.9791317,127.180462531734,74.8313817813033,140.229963276296,131.151354987749,131.605400436716,87.6539156128052,126.277026654519,82.4639496796106,114.424144880599,130.498761743123,100.908588084343,136.949540377334,118.251825980712,151.848651706531,96.1273166622544,132.927859279883,131.831454261181,133.33978046519,140.099868877251,100.873812778329,141.187569530932,113.491587934442,142.992441280216,74.9966575402735,192.339383261472,140.745858407261,104.168950821753,137.001497124484,148.669199131426,144.184496326288,99.2372380766904,192.936459446669,140.246353011229,116.274448735908,117.18496865436,114.99909299818,110.324296456058,148.373952944995,189.423684686921,76.2566908741605,148.820830235019,151.297151515506,174.39335304683,135.149432096752,110.394368497883,158.616192762727,91.3965208254614,146.750055429586,164.113909273279,121.377182169444,160.084864030163,87.445654669303,136.641178946762,98.1432652030444,151.440750361721,36.672348053121,100.121668716372,142.43900826521,115.453927341539,156.940873418312,85.7736673118697,174.390754305478,27.2056947052613,140.142362433203
1,9.85642027777778,3.985,3.98155284,3.98157883,3.981565835,132.240579376736,74.0297359097535,146.822326005749,130.557328971886,138.010770670998,87.499926645979,133.007468119149,82.4419532593905,113.267232058668,136.582797532598,100.843880515983,143.090896109523,117.881701696509,158.869032311088,95.9895161191324,138.292089848378,138.565727554699,133.199599184321,145.699198405478,100.210859339693,147.319507309338,112.886763254898,149.399328014965,74.8602895189558,192.571382774216,147.537961697971,103.988435324512,143.202924282328,148.489225165023,151.805061178314,99.0032463865517,204.660766836415,147.586283068215,115.721764254856,122.220376941647,114.805546131973,114.675296483709,147.795384657215,200.874357220086,75.821241345683,148.823322587807,160.560091898092,174.889938269675,142.792623929318,114.754344849414,168.480820619845,90.5649023441379,155.932010071897,174.518203402515,121.446529464352,170.875031004075,87.3801925540337,145.656234233408,97.790449765444,161.49699552571,37.4307949672652,99.6547232581022,149.528951683568,113.907664382012,166.998256230629,85.987306623862,186.179984316334,27.6893513331154,148.361451268894
1,9.87727861111111,3.9875,3.98277402,3.98399568,3.98338485,134.714361273238,70.4543967312857,150.383585702513,125.856796641698,141.888143528296,83.1581837593272,137.576873286555,79.8021605710366,108.950038554537,140.111298653453,98.2748511752876,146.393326480768,114.295291437788,163.528445527597,96.1394978160963,143.831789603897,145.364736559934,133.060593236664,151.632276200117,99.8231681122643,153.590324505775,112.38960436259,155.935235902969,74.9627917775128,192.838178908208,154.686602141742,103.936208335839,149.542794462374,148.38075639482,159.609012062808,98.9653906165215,216.572166523135,155.396668847095,115.312317620967,127.342535228894,114.744377763377,119.381913537765,148.001724539763,212.024896688665,75.5747824364842,148.783553175645,170.00777797876,175.55554597744,150.43264709583,119.446224837662,178.930095765847,89.9309188872336,165.700356871402,184.825297453522,121.58837889158,181.124485189846,87.4260365783801,154.912892085578,97.5371049036267,172.144158758429,38.2632588876846,99.2396782101048,156.605687398613,112.38579597704,176.977858470999,86.2489729453904,198.385284243121,28.2544129233307,156.785247003837
1,9.89816361111111,3.98875,3.98520756,3.98523784,3.9852227,140.092460734211,69.5016068469165,156.885655535864,125.173748572234,148.948691576687,82.9980485767491,145.201133043024,79.7123466128857,107.807345241907,146.176739530367,98.0396594393108,152.75849942257,113.751823808919,169.595832242621,91.2729983677129,146.632762988006,149.249304813233,129.255076715542,154.507059855405,95.2159614707153,156.94457981553,107.156782162028,159.574763200471,71.2735310933814,189.409638376232,158.862325243116,99.2746948773804,152.831600245328,144.719253255761,164.311328217218,93.6512067748573,224.096385852285,160.497461351107,110.127132999995,130.262940516564,110.46656277552,120.484303702381,145.251896144753,218.610830158785,71.1013249083911,145.145079881857,176.018990666973,172.202385329866,155.477693899832,120.567379476335,185.848359914887,84.8854979873175,172.648984767692,190.779172484349,118.035208180737,188.044946266099,82.9516838131959,161.727285938703,92.4469124826077,178.840766463145,35.6003891293809,94.5092607778572,159.854748357926,106.677691588245,183.731921351688,81.4102597014228,206.108580492233,26.0131719226102,161.981678145948
1,9.91938916666667,3.99125,3.98764729,3.987679,3.987663145,145.770767062134,68.5643666509078,163.747768592516,124.574104208059,156.468623418609,83.0011635940555,153.423677024886,79.8155281395444,106.84261470364,152.929371675654,97.8298032452084,159.341435667794,113.278172617892,177.141418996408,91.2195974513038,152.555861885812,156.367211194359,129.134221800407,160.595233375,94.7848441104637,163.66991074287,106.596351106927,166.569954641041,71.3506759526108,189.310692840914,166.370977456421,99.2326467568518,159.405700949193,144.399118723583,172.253281119474,93.6783999648755,235.570862268865,168.993916027694,109.723806511363,135.784626216236,110.370036829428,125.671280853277,144.870183932669,229.301643330961,70.9739489664436,144.819554756493,185.736612382021,172.847550282128,163.852282115052,125.774413840761,196.080762248551,84.4225437905506,183.244068300412,200.363569534928,117.960819960739,198.673450344979,83.134341082982,171.567595650174,92.2929353275126,189.595539616756,36.4661764295521,94.2072469443926,166.44684569993,105.254543346724,193.860272073151,81.8020825077247,218.005891123754,26.5610819116047,170.362509518979
1,9.94025,3.99375,3.98888946,3.99010181,3.989495635,149.152158144405,67.6732529390423,170.773455997261,124.010905564082,164.633071063718,83.0781720973498,161.839192349478,80.1948962240814,105.870597581061,160.052628749935,97.693394833927,165.894198555322,112.699115421351,184.812027828459,91.1585798309226,158.708639393525,163.958309474314,129.146474123105,166.970839504151,94.2579073628998,170.712274588524,105.998246144908,173.813602420847,71.4832003045194,188.959671393535,173.956541398068,99.15730305529,165.93464352827,143.866281308982,180.294125892049,93.7366109866897,247.287986589972,177.662749773934,109.279660687574,141.499338332078,110.272662213302,131.113579592415,144.018090119669,239.680056812208,70.8973540279952,143.925445491616,195.377562252591,173.230955838869,172.276160802314,131.207639663955,206.370590592561,84.0003979225346,193.874998947939,209.861012966258,117.740299030446,209.317157642539,83.2881779056752,181.739479556734,92.1180901767283,200.226434859237,37.318616650013,93.9243750374249,172.625053926301,104.030433153721,204.230807947887,82.2337662147443,229.786536517443,27.141446050872,179.298625661209
1,9.96147777777778,3.995,3.99133873,3.99136639,3.99135256,155.482333689644,64.1762779582137,174.041245775933,119.039951073049,169.851266734178,78.7471266804375,167.844453599719,77.3291320509264,101.41869694366,164.062692122259,94.9891242487755,169.183390076607,108.865728022217,189.214063630513,86.6625542137955,162.225476954673,168.405966875308,125.518653354707,170.590400227724,89.9606091991686,174.777954534152,101.053324660319,178.196027166178,68.0862581418986,185.28319804837,177.797938426179,94.6767247555708,169.2606546269,140.079361749342,184.939292399909,88.8558662461763,253.850456926919,183.440976183177,104.356431106927,144.958463264046,106.27688522665,132.932031489159,141.171684490967,245.017046979562,66.8585502298028,140.308383181872,201.073542416783,169.906165710468,178.080538492517,133.042661844387,212.349459528379,79.3290034539041,200.739058228823,214.688494941588,114.116379988258,215.824598946157,79.1231413765903,188.509810866569,87.398717382451,207.044140032963,34.7703152618374,89.3052061548385,174.425353234834,98.7866014235465,210.51837875257,77.7642295536458,236.743935443311,25.0529024701078,184.42421842136
1,9.98270333333334,3.9975,3.99376678,3.99379683,3.993781805,162.136198227632,63.3354989297133,180.900825021699,118.301718115589,178.387098235573,78.7352727707875,176.883968497147,77.2402602270004,100.460899330381,171.702107542801,94.6722201059162,175.605606783493,108.163748291334,197.105023888029,86.5397817174616,168.980971564045,176.157422518244,125.518317688359,177.569346408582,89.3921777851508,182.207298589784,100.441668034147,186.099625147157,68.222355593733,184.310142795455,184.99335486667,94.5549705757167,175.663829568381,139.394463438103,193.014092461114,88.9402256255339,264.601876159739,192.870985418276,103.962285337091,151.090678920345,106.126357013589,138.500742570936,140.521650231726,254.680484663589,66.8688721260998,139.949574574079,210.068516115751,170.117750983665,187.022183818532,138.605196752157,221.733774716447,78.8972243262253,211.147352466484,223.222386460377,113.711260982506,225.803835449701,79.2955135893302,198.886773259496,87.2522496688128,216.608866932382,35.4679223745829,88.8549946375579,179.60503364885,97.6121589362861,219.867254652178,78.1437609577079,247.344180448245,25.5497982874557,193.114374794865
1,10.0035663888889,4,3.9963119,3.99634099,3.996326445,169.206288950621,62.8932871528371,187.908494660285,118.014065686189,186.983451060454,79.3268588801184,186.737523774792,77.5238440309744,99.9655926346654,179.882266146319,94.6336051335141,182.270124999699,107.829960601764,205.245280848811,87.0080498543491,176.430414475496,184.195407681213,125.8261257335,185.276454332588,89.4754284140588,190.322566008683,100.486314174071,194.645050485588,68.9405525855964,184.318818660861,192.576566976164,95.0547110554643,182.30663011515,138.905273262618,201.509695850046,89.6503071375359,275.768821691369,202.886021909393,104.111578210925,157.678261426581,106.474481060513,144.380406639312,139.667252550529,264.365003172426,67.3952778441737,139.266024524027,219.498041756923,170.781642361138,196.013453897847,144.473480522208,231.487242661403,78.9928944522599,221.545774772188,231.806184627171,113.655148370844,235.919272962341,80.0559993176283,209.009070022653,87.7390883681086,226.844287352225,36.5739407023113,89.0744772705245,184.425788264689,97.1874228256322,229.259498159826,79.157485826959,258.411811724012,26.393044488875,202.048180272259
1,10.0247905555556,4.00125,3.99751782,3.9975512,3.99753451,173.600647491452,59.4164059901668,190.727783906991,113.059521975328,191.942678666503,75.0221979782426,192.486752049428,74.2318084933172,95.5689202588044,184.443578862279,91.9522794036864,184.874024959327,103.798072597002,209.674694881887,82.4285019807202,180.602685594148,188.322461499968,121.950080201712,189.594877958727,85.2025119323874,194.386455899528,95.536745001766,199.440854052793,65.580816081013,180.092797709507,195.854083674491,90.5754937280956,184.973147377114,134.689180234861,205.921646357809,84.6782531939092,280.734834992592,210.040195374718,99.3151007556703,161.596841880712,102.384819325181,145.766245828934,136.732876403052,268.252973335734,63.4329433635819,134.478579601335,224.079152901197,166.971942862411,201.169869405305,145.887572642176,235.957350377734,74.3867129840699,227.101109809403,235.144564329863,109.824596497743,240.708947856338,75.9175760450774,215.050156121607,83.0734946575343,232.209956709242,33.9951249718326,84.3436679105512,184.164663175717,92.1317315806774,234.261167840287,74.678597658998,264.043147270474,24.2558417143022,206.633468573419
1,10.0456602777778,4.00375,3.99991155,3.9999454,3.999928475,181.089166474328,58.6450476714612,197.008864017819,112.173026659403,199.937175762358,74.9744932296652,200.580785441598,73.8256585957547,94.7019375509183,192.063494720401,91.5605265769995,190.756723717615,102.927923560537,217.546431763725,82.2631561823283,188.083798231612,195.822676255676,121.774186025388,197.360972039113,84.7946753644528,202.035527177424,95.0337166275909,207.71772315257,65.7844118537199,178.855110029941,202.653226421887,90.4823277743282,190.8057826814,133.71662379118,213.759794180608,84.753237227665,290.143229712606,220.023638058332,98.9855761659862,168.291212889313,102.183471107285,150.835889556508,135.34874422964,276.755724782602,63.5282507115656,133.572524680955,232.159240853004,166.827857234717,209.70185304997,150.953707865307,244.410197467855,73.9925202509988,236.297432550774,242.330879158445,109.211089857932,249.317456955656,76.1699559843492,224.499025772689,83.0397626203243,241.270927793005,34.6692990617668,83.9571537178543,187.271333153685,91.2267418889283,243.042371598943,75.2036242718355,274.252531219529,24.7590328612907,214.669183647931
1,10.0668861111111,4.00625,4.00232029,4.0023551,4.002337695,189.048987536922,58.2634717142398,203.412303286795,111.73887392165,207.975818696379,75.509327861542,209.435579395399,73.6851492824079,94.220318973836,200.035682035283,91.5101823801796,196.451869596953,102.439852242367,225.633947180035,82.6425441310118,195.850159694759,203.646329259214,122.158113178376,205.42603283846,84.8378308835884,209.999673125785,95.0638132663938,215.291439129762,66.3966452810818,177.923197271423,209.594469554692,90.8435264132196,196.50410020133,132.942620299633,221.796287253659,85.4085313947762,299.416877796879,230.212957247,99.0225424845023,175.112140328787,102.255212281303,155.850311197673,134.268797751785,285.03172677093,64.024333135983,133.316634108662,239.688948449234,166.93676510092,218.127968619301,155.957139759451,252.549267419098,74.0434094276159,244.886025375791,249.087797616447,108.891018173419,257.641627807518,76.8064146394396,233.823492730944,83.3954884410192,249.717996086947,35.6093384717819,83.9337933823535,189.914709833512,90.7217755111731,251.560676703824,76.0895071337181,284.181598214945,25.4685751859448,222.528528976494
1,10.0881111111111,4.00875,4.00357294,4.00477171,4.004172325,193.908737588296,55.082808883771,206.038877859738,106.954687737095,212.023448880115,71.5462203055362,215.405147045836,70.511920416283,90.0892612809849,204.679660513324,88.8321064679471,198.543494686744,98.4553766851272,229.887036387803,78.3758501981565,200.460991633211,207.465442871126,118.563792913502,210.053810890598,80.9353993678904,214.425331286122,90.5129473005147,219.941376028131,63.3516925790276,173.321656897354,212.379510995985,86.6324908994352,198.580981061785,128.709252953609,226.165487828432,80.8302975586047,302.77880630851,236.619658537505,94.4374873455866,179.287453322132,98.1697405912432,156.440268822077,130.423730841117,287.630156081783,60.2775757228679,128.953843208961,242.838071263674,162.814350022528,222.785854673798,156.562011875,256.075070800148,69.6315150841629,249.141274861165,250.736308177703,104.976959317422,260.994424270026,72.7596326161268,238.991071822306,78.9153090512234,253.705846197914,33.1007916964714,79.4614316468605,187.771417908707,85.8932855890627,255.313636387784,71.784220103455,288.979485549335,23.3966702706774,230.317203971449
1,10.1089738888889,4.01,4.00602102,4.00605202,4.00603652,201.992933842183,55.2575783439792,212.811331222929,107.210637272831,220.724319488215,72.8154663827825,225.534168637106,70.7792355273934,90.3606329967781,212.799881805883,89.2876882791688,204.707102506358,98.4482513514592,239.194534795938,79.5100191733765,209.068085792203,215.435017570445,119.334529942115,218.658469767593,81.7636787332928,222.939663787079,91.4028358048472,229.023428339053,64.6505055366707,172.518748177013,219.074198712212,87.4180490844404,204.753975548965,128.172291106385,235.166649408134,82.2259541475969,312.141458542348,246.314790310309,94.3928049755457,186.104198891705,98.1280750006858,161.039739216449,128.932372176235,294.75658164578,60.727042119485,128.010464128049,250.034144411841,162.442228786716,230.855084966817,161.145147915621,263.795805623116,69.6601023524617,257.336470095666,256.873292821297,104.448293551421,268.550272723479,73.3155376846639,247.841648522062,79.2502975910536,261.588096120799,33.9247325622797,79.350752299317,189.13702491716,85.4857430665807,262.98243149535,72.5662232548244,298.396884716745,24.0156303696582,233.190415665709
